Time,Job Time,Chem 1 Conc - C1,Chem 2 Tote Conc - C2,Chem 3 Tote Conc - C3,Chem4 Conc - C4,Chem 5 Conc - C5,Chem 6 Conc - C6,Chem 7 Conc - C7,Chem 8 Conc - C8,Chem 9 Conc - C9,Chem 10 Conc - C10,Chem 1 Total - C1,Chem 2 Tote Total - C2,Chem 3 Tote - C3,Chem 4 Total - C4,Chem 5 - C5 Total,Chem 6 Total - C6,Chem 7 Total - C7,Chem 8 Total - C8,Chem 9  Total - C9,Chem 10 Total - C10,H1 Conc,BU Gel Conc,Primay Gel Conc,H1 Total,H2Total,Primary Gel Total,Surf Stage Number,Well Side PSI,Pump Side PSI,Combined Clean Rate,Combined Slurry Rate,Combined Clean Total,Combined Slurry Total,Wellhead Inline PPA,Wellhead Blender PPA,Wellhead Screw PPA,Screw Prop Total,Blender Prop Total,Inline Prop Total,Meas'd Btmh Press,Btm Prop Conc,Prop Stage Tot,Slurry Stage Tot,Wellbore Volume
(min) ,(date time), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), , (psi), (psi), (bpm), (bpm), (bbls), (bbls), (lbm/gal), (lbm/gal), (lbm/gal), (lbs), (lbs), (lbs), (psi), (ppg), (klbs), (bbls), (bbls)
108.77542,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,347.81,0,462.34,0,307.97,0,0,0,0,0,0,17,11021.67,11102.43,95.88,89.72,8504.93,8758.07,1.02,0.87,0.89,331317.16,313933.31,415100.25,14622.38,0.66,49.47,2248.45,334.4
108.79209,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,347.87,0,462.43,0,308.06,0,0,0,0,0,0,17,11020.39,11109.7,95.85,89.85,8506.19,8759.42,1.02,0.88,0.89,331377,313991.97,415168.88,14611.14,0.65,49.53,2249.94,334.4
108.80876,8/5/19 10:35,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,347.93,0,462.53,0,308.16,0,0,0,0,0,0,17,11030.81,11124.05,95.81,89.91,8507.68,8761,1.02,0.88,0.89,331436.88,314050.75,415237.25,14607.78,0.65,49.58,2251.44,334.4
108.82543,8/5/19 10:35,0,0,0,0,0,1,0,1.48,0,1.5,0,0,0,0,0,348,0,462.61,0,308.25,0,0,0,0,0,0,17,11038.45,11134.51,95.83,89.85,8509.14,8762.56,1.02,0.88,0.89,331496.75,314109.66,415305.38,14612.97,0.66,49.64,2252.94,334.4
108.8421,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.06,0,462.71,0,308.35,0,0,0,0,0,0,17,11037.23,11136.38,95.85,89.82,8510.4,8763.9,1.03,0.88,0.89,331556.75,314168.84,415373.66,14624.62,0.66,49.69,2254.44,334.4
108.85877,8/5/19 10:35,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,348.12,0,462.8,0,308.44,0,0,0,0,0,0,17,11035.24,11139.82,95.88,89.84,8511.88,8765.48,1.04,0.88,0.89,331616.78,314228.09,415442.5,14624.3,0.65,49.74,2255.93,334.4
108.87544,8/5/19 10:35,0,0,0,0,0,1.01,0,1.51,0,1.5,0,0,0,0,0,348.18,0,462.9,0,308.54,0,0,0,0,0,0,17,11047.11,11157.35,95.96,89.86,8513.34,8767.04,1.06,0.88,0.89,331676.81,314287.34,415512.59,14624.69,0.65,49.8,2257.43,334.4
108.89211,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.25,0,462.99,0,308.63,0,0,0,0,0,0,17,11061.63,11172.55,96.09,89.81,8514.61,8768.38,1.08,0.88,0.89,331736.81,314346.47,415584.09,14632.63,0.65,49.85,2258.93,334.4
108.90878,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.31,0,463.09,0,308.73,0,0,0,0,0,0,17,11064.16,11176.29,96.22,89.75,8516.1,8769.96,1.09,0.87,0.89,331796.81,314405.34,415656.75,14650.41,0.65,49.91,2260.43,334.4
108.92545,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.34,0,463.18,0,308.82,0,0,0,0,0,0,17,11071.18,11185.64,96.32,89.81,8517.57,8771.52,1.09,0.88,0.89,331856.84,314464.19,415729.97,14655.7,0.65,49.96,2261.92,334.4
108.94212,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.37,0,463.28,0,308.92,0,0,0,0,0,0,17,11065.78,11182.57,96.45,89.98,8518.84,8772.86,1.09,0.88,0.89,331916.97,314523.22,415803.34,14658.78,0.65,50.01,2263.42,334.4
108.95879,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,348.47,0,463.37,0,309.01,0,0,0,0,0,0,17,11059.1,11171.3,96.65,89.94,8520.34,8774.45,1.09,0.88,0.89,331977.19,314582.56,415877,14652.86,0.65,50.07,2264.92,334.4
108.97546,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.56,0,463.42,0,309.06,0,0,0,0,0,0,17,11061.92,11164.39,96.82,89.77,8521.82,8776,1.11,0.87,0.89,332037.38,314641.91,415951.06,14644.42,0.65,50.12,2266.42,334.4
108.99213,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.59,0,463.46,0,309.1,0,0,0,0,0,0,17,11050.68,11142.95,96.93,89.73,8523.09,8777.35,1.12,0.87,0.89,332097.63,314701.03,416025.97,14652.23,0.65,50.17,2267.91,334.4
109.0088,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.63,0,463.61,0,309.25,0,0,0,0,0,0,17,11050.1,11138.49,97.08,89.78,8524.6,8778.93,1.14,0.87,0.88,332157.84,314760.16,416102.19,14647.31,0.65,50.23,2269.41,334.4
109.02547,8/5/19 10:35,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,348.69,0,463.75,0,309.38,0,0,0,0,0,0,17,11057.13,11138.3,97.17,89.79,8526.08,8780.48,1.15,0.88,0.88,332217.97,314819.53,416179.75,14641.65,0.65,50.28,2270.91,334.4
109.04214,8/5/19 10:35,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,348.78,0,463.8,0,309.43,0,0,0,0,0,0,17,11058.23,11130.47,97.25,89.65,8527.37,8781.82,1.15,0.88,0.88,332278,314879.06,416257.84,14650.58,0.65,50.34,2272.4,334.4
109.05882,8/5/19 10:35,0,0,0,0,0,1,0,1.51,0,1.51,0,0,0,0,0,348.84,0,463.84,0,309.48,0,0,0,0,0,0,17,11050.73,11129.11,97.39,89.72,8528.88,8783.4,1.14,0.88,0.88,332337.88,314938.78,416335.88,14653.13,0.65,50.39,2273.9,334.4
109.07549,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,348.88,0,463.99,0,309.63,0,0,0,0,0,0,17,11041.04,11138.42,97.48,89.97,8530.37,8784.96,1.13,0.88,0.88,332397.72,314998.81,416413.5,14647.77,0.65,50.44,2275.39,334.4
109.09216,8/5/19 10:35,0,0,0,0,0,0.99,0,1.49,0,1.5,0,0,0,0,0,348.94,0,464.12,0,309.76,0,0,0,0,0,0,17,11037.39,11139.93,97.52,90.04,8531.65,8786.31,1.11,0.88,0.88,332457.63,315058.84,416490.38,14629.04,0.65,50.49,2276.89,334.4
109.10883,8/5/19 10:35,0,0,0,0,0,1,0,1.48,0,1.5,0,0,0,0,0,349,0,464.17,0,309.81,0,0,0,0,0,0,17,11045.52,11143.4,97.56,89.92,8533.17,8787.89,1.1,0.88,0.88,332517.44,315118.72,416566.25,14624.96,0.65,50.55,2278.39,334.4
109.1255,8/5/19 10:35,0,0,0,0,0,1.01,0,1.47,0,1.51,0,0,0,0,0,349.07,0,464.22,0,309.85,0,0,0,0,0,0,17,11056.05,11159.04,97.61,89.73,8534.66,8789.44,1.1,0.87,0.88,332577.34,315178.59,416641.63,14634.33,0.64,50.6,2279.89,334.4
109.14217,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.51,0,0,0,0,0,349.13,0,464.32,0,309.95,0,0,0,0,0,0,17,11058.7,11166.46,97.72,89.62,8535.95,8790.78,1.11,0.87,0.87,332637.22,315238.31,416717.03,14652.48,0.65,50.65,2281.39,334.4
109.15884,8/5/19 10:35,0,0,0,0,0,1,0,1.52,0,1.51,0,0,0,0,0,349.19,0,464.4,0,310.04,0,0,0,0,0,0,17,11062.05,11174.11,97.82,89.65,8537.47,8792.36,1.11,0.87,0.87,332697.06,315297.81,416792.75,14659.29,0.65,50.71,2282.88,334.4
109.17551,8/5/19 10:35,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,349.25,0,464.5,0,310.14,0,0,0,0,0,0,17,11065.21,11177.95,97.9,89.8,8538.96,8793.92,1.1,0.87,0.87,332757.03,315357.19,416868.47,14662.02,0.65,50.76,2284.38,334.4
109.19218,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,349.32,0,464.59,0,310.23,0,0,0,0,0,0,17,11062.58,11169.99,98.06,89.96,8540.26,8795.26,1.08,0.87,0.87,332817,315416.75,416943.63,14660.1,0.65,50.81,2285.87,334.4
109.20885,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.38,0,464.69,0,310.33,0,0,0,0,0,0,17,11067.21,11175.59,98.29,90.05,8541.79,8796.85,1.07,0.88,0.87,332876.97,315476.72,417017.97,14654.54,0.65,50.86,2287.37,334.4
109.22552,8/5/19 10:35,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,349.44,0,464.78,0,310.42,0,0,0,0,0,0,17,11084.7,11195.47,98.47,89.99,8543.29,8798.41,1.05,0.87,0.87,332936.94,315536.97,417091.41,14655.25,0.65,50.92,2288.88,334.4
109.24219,8/5/19 10:35,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,349.51,0,464.83,0,310.47,0,0,0,0,0,0,17,11097.31,11201.25,98.63,89.89,8544.6,8799.75,1.05,0.87,0.87,332996.97,315597.06,417164,14673.39,0.65,50.97,2290.38,334.4
109.25886,8/5/19 10:35,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,349.57,0,464.88,0,310.51,0,0,0,0,0,0,17,11094.53,11195.61,98.85,89.86,8546.13,8801.33,1.05,0.86,0.87,333057.06,315656.81,417236.28,14689.47,0.65,51.02,2291.87,334.4
109.27553,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.6,0,465.03,0,310.66,0,0,0,0,0,0,17,11082.44,11170.67,99.04,89.86,8547.65,8802.89,1.06,0.86,0.87,333117.16,315716.38,417309.03,14689.59,0.65,51.08,2293.37,334.4
109.2922,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.63,0,465.16,0,310.8,0,0,0,0,0,0,17,11073.13,11150.01,99.16,89.86,8548.96,8804.24,1.06,0.85,0.86,333177.13,315775.75,417382.44,14678.46,0.65,51.13,2294.87,334.4
109.30887,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.73,0,465.21,0,310.85,0,0,0,0,0,0,17,11061.76,11141.55,99.31,89.8,8550.51,8805.82,1.06,0.85,0.87,333237.22,315834.94,417456.31,14668.56,0.65,51.18,2296.37,334.4
109.32554,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.82,0,465.25,0,310.89,0,0,0,0,0,0,17,11050.54,11127.42,99.45,89.68,8552.03,8807.37,1.06,0.84,0.86,333297.25,315893.75,417530.28,14660.57,0.65,51.23,2297.86,334.4
109.34221,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.85,0,465.4,0,311.04,0,0,0,0,0,0,17,11043.3,11122.45,99.51,89.62,8553.34,8808.71,1.05,0.84,0.86,333357.16,315952.44,417604.16,14652.7,0.65,51.28,2299.36,334.4
109.35888,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,349.88,0,465.54,0,311.17,0,0,0,0,0,0,17,11040.82,11130.12,99.53,89.69,8554.89,8810.29,1.05,0.83,0.86,333417,316010.84,417677.5,14648.57,0.65,51.34,2300.85,334.4
109.37555,8/5/19 10:35,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,349.94,0,465.59,0,311.22,0,0,0,0,0,0,17,11038.72,11129.2,99.59,89.77,8556.42,8811.84,1.05,0.83,0.86,333476.88,316068.97,417750.41,14643.41,0.65,51.39,2302.35,334.4
109.39222,8/5/19 10:35,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,350.04,0,465.63,0,311.27,0,0,0,0,0,0,17,11035.17,11130.92,99.64,89.79,8557.74,8813.19,1.06,0.83,0.86,333536.72,316126.97,417823.38,14639.61,0.65,51.44,2303.85,334.4
109.40889,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.1,0,465.73,0,311.37,0,0,0,0,0,0,17,11035.1,11141.08,99.62,89.89,8559.29,8814.77,1.07,0.83,0.86,333596.69,316184.81,417897.28,14635.13,0.65,51.49,2305.34,334.4
109.42556,8/5/19 10:35,0,0,0,0,0,0.99,0,1.51,0,1.49,0,0,0,0,0,350.13,0,465.82,0,311.46,0,0,0,0,0,0,17,11050.47,11154.68,99.6,89.97,8560.81,8816.33,1.08,0.83,0.86,333656.69,316242.5,417972.19,14634.35,0.65,51.54,2306.84,334.4
109.44223,8/5/19 10:35,0,0,0,0,0,0.99,0,1.5,0,1.5,0,0,0,0,0,350.2,0,465.92,0,311.56,0,0,0,0,0,0,17,11069.38,11170.86,99.63,90.01,8562.13,8817.68,1.09,0.83,0.86,333716.72,316300.03,418047.72,14643.69,0.65,51.6,2308.34,334.4
109.4589,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.26,0,466.01,0,311.64,0,0,0,0,0,0,17,11083.54,11176.82,99.62,90.01,8563.68,8819.26,1.08,0.83,0.86,333776.84,316357.63,418123.44,14663.4,0.65,51.65,2309.84,334.4
109.47557,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.32,0,466.11,0,311.75,0,0,0,0,0,0,17,11087.8,11172.76,99.56,89.92,8565.2,8820.82,1.07,0.83,0.86,333836.78,316415.38,418198.69,14675.95,0.66,51.7,2311.34,334.4
109.49224,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.38,0,466.2,0,311.83,0,0,0,0,0,0,17,11083.73,11170.41,99.52,89.84,8566.52,8822.16,1.06,0.84,0.86,333896.81,316473.41,418273.06,14685.31,0.65,51.75,2312.84,334.4
109.50891,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.45,0,466.3,0,311.93,0,0,0,0,0,0,17,11049.65,11123.26,99.52,89.8,8568.07,8823.75,1.06,0.84,0.86,333956.84,316531.66,418346.63,14679.91,0.65,51.81,2314.34,334.4
109.52558,8/5/19 10:35,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,350.51,0,466.39,0,312.02,0,0,0,0,0,0,17,11015.71,11081.44,99.52,89.75,8569.6,8825.3,1.07,0.83,0.86,334016.91,316589.94,418420.22,14655.45,0.66,51.86,2315.84,334.4
109.54225,8/5/19 10:35,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.57,0,466.49,0,312.12,0,0,0,0,0,0,17,11018.17,11092.82,99.52,89.71,8570.91,8826.64,1.09,0.83,0.86,334076.97,316648.06,418494.75,14621.42,0.66,51.91,2317.33,334.4
109.55892,8/5/19 10:36,0,0,0,0,0,1.01,0,1.51,0,1.5,0,0,0,0,0,350.64,0,466.58,0,312.21,0,0,0,0,0,0,17,11022.44,11106.28,99.52,89.42,8572.46,8828.22,1.11,0.83,0.86,334136.97,316706.06,418570.81,14624.16,0.66,51.96,2318.83,334.4
109.57559,8/5/19 10:36,0,0,0,0,0,1.02,0,1.52,0,1.51,0,0,0,0,0,350.7,0,466.68,0,312.31,0,0,0,0,0,0,17,11030.67,11117.1,99.51,88.9,8573.98,8829.75,1.12,0.83,0.86,334196.94,316764,418648.22,14640.19,0.66,52.01,2320.32,334.4
109.59226,8/5/19 10:36,0,0,0,0,0,1.01,0,1.52,0,1.52,0,0,0,0,0,350.76,0,466.76,0,312.4,0,0,0,0,0,0,17,11009.43,11095.01,99.44,88.63,8575.3,8831.08,1.13,0.83,0.86,334256.94,316822.06,418726.53,14658.89,0.66,52.07,2321.8,334.4
109.60893,8/5/19 10:36,0,0,0,0,0,1.01,0,1.51,0,1.51,0,0,0,0,0,350.83,0,466.87,0,312.5,0,0,0,0,0,0,17,10974.58,11063.46,99.4,88.81,8576.85,8832.65,1.12,0.83,0.86,334316.66,316880.09,418804.91,14655.25,0.66,52.12,2323.28,334.4
109.6256,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.51,0,0,0,0,0,350.85,0,466.95,0,312.59,0,0,0,0,0,0,17,10991.8,11087.57,99.46,89.28,8578.37,8834.19,1.11,0.83,0.86,334376.28,316937.97,418882.97,14616.96,0.66,52.17,2324.76,334.4
109.64227,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.89,0,467.05,0,312.69,0,0,0,0,0,0,17,11016.37,11117.62,99.48,89.53,8579.68,8835.53,1.11,0.83,0.86,334435.88,316995.69,418960.44,14612.71,0.66,52.22,2326.25,334.4
109.65894,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,350.98,0,467.14,0,312.78,0,0,0,0,0,0,17,11022.47,11121.59,99.4,89.35,8581.23,8837.11,1.1,0.83,0.86,334495.5,317053.47,419037.47,14631.62,0.66,52.27,2327.74,334.4
109.67561,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.08,0,467.19,0,312.83,0,0,0,0,0,0,17,11039.67,11134.9,99.31,89.26,8582.75,8838.65,1.09,0.83,0.86,334555.28,317111.16,419114.16,14643.41,0.67,52.32,2329.23,334.4
109.69228,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.51,0,0,0,0,0,351.11,0,467.23,0,312.87,0,0,0,0,0,0,17,11049.65,11155.14,99.24,89.53,8584.06,8839.99,1.08,0.82,0.86,334615.06,317168.53,419190.19,14661.17,0.66,52.37,2330.72,334.4
109.70895,8/5/19 10:36,0,0,0,0,0,0.99,0,1.49,0,1.5,0,0,0,0,0,351.14,0,467.39,0,313.02,0,0,0,0,0,0,17,11079.25,11200.15,99.12,89.77,8585.61,8841.57,1.06,0.82,0.86,334674.75,317225.69,419265.19,14669.91,0.67,52.43,2332.21,334.4
109.72562,8/5/19 10:36,0,0,0,0,0,0.99,0,1.5,0,1.49,0,0,0,0,0,351.2,0,467.52,0,313.15,0,0,0,0,0,0,17,11102,11223.89,98.98,89.83,8587.12,8843.12,1.04,0.82,0.86,334734.5,317282.72,419338.66,14682.18,0.67,52.48,2333.7,334.4
109.74229,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.49,0,0,0,0,0,351.3,0,467.57,0,313.2,0,0,0,0,0,0,17,11103.37,11222.68,98.85,89.77,8588.42,8844.47,1.03,0.82,0.86,334794.38,317339.66,419410.91,14709.13,0.67,52.53,2335.2,334.4
109.75896,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.36,0,467.61,0,313.25,0,0,0,0,0,0,17,11110.21,11231.33,98.69,89.7,8589.96,8846.05,1.02,0.82,0.87,334854.22,317396.31,419482.28,14710.77,0.67,52.58,2336.7,334.4
109.77563,8/5/19 10:36,0,0,0,0,0,0.99,0,1.49,0,1.49,0,0,0,0,0,351.39,0,467.76,0,313.4,0,0,0,0,0,0,17,11108.73,11234.03,98.55,89.74,8591.47,8847.6,1.02,0.81,0.87,334914.16,317452.72,419553.03,14719.82,0.66,52.64,2338.19,334.4
109.7923,8/5/19 10:36,0,0,0,0,0,0.99,0,1.48,0,1.49,0,0,0,0,0,351.45,0,467.89,0,313.53,0,0,0,0,0,0,17,11101.84,11222.72,98.41,89.83,8592.77,8848.94,1.03,0.81,0.87,334973.97,317508.72,419623.63,14718.45,0.66,52.69,2339.69,334.4
109.80898,8/5/19 10:36,0,0,0,0,0,1,0,1.48,0,1.49,0,0,0,0,0,351.52,0,467.94,0,313.58,0,0,0,0,0,0,17,11097.27,11208.03,98.18,89.84,8594.29,8850.53,1.04,0.81,0.87,335033.84,317564.47,419694.72,14709.18,0.66,52.74,2341.19,334.4
109.82565,8/5/19 10:36,0,0,0,0,0,1,0,1.47,0,1.5,0,0,0,0,0,351.58,0,467.98,0,313.62,0,0,0,0,0,0,17,11082.6,11186.62,97.95,89.83,8595.79,8852.08,1.05,0.81,0.87,335093.81,317620.06,419766.38,14702.3,0.66,52.79,2342.69,334.4
109.84232,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,351.64,0,468.09,0,313.72,0,0,0,0,0,0,17,11059.83,11144.7,97.76,89.84,8597.08,8853.43,1.04,0.81,0.88,335153.78,317675.59,419838.22,14690.24,0.66,52.85,2344.18,334.4
109.85899,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.7,0,468.17,0,313.81,0,0,0,0,0,0,17,11056.04,11124.95,97.55,89.84,8598.59,8855.01,1.04,0.82,0.88,335213.75,317731.13,419909.72,14669.28,0.66,52.9,2345.68,334.4
109.87566,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.77,0,468.27,0,313.91,0,0,0,0,0,0,17,11056.34,11130.49,97.42,89.83,8600.07,8856.57,1.03,0.82,0.88,335273.72,317786.97,419980.63,14661.94,0.66,52.95,2347.18,334.4
109.89233,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,351.83,0,468.36,0,314,0,0,0,0,0,0,17,11058.22,11143.04,97.3,89.87,8601.36,8857.91,1.03,0.83,0.88,335333.56,317843.06,420050.97,14665.43,0.66,53.01,2348.68,334.4
109.909,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.89,0,468.46,0,314.1,0,0,0,0,0,0,17,11064.92,11156.51,96.97,89.91,8602.86,8859.5,1.02,0.83,0.88,335393.47,317899.22,420120.81,14664.43,0.66,53.06,2350.17,334.4
109.92567,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,351.96,0,468.55,0,314.19,0,0,0,0,0,0,17,11071.05,11168.25,96.68,89.85,8604.33,8861.05,1.02,0.83,0.89,335453.47,317955.5,420190.22,14670.96,0.66,53.11,2351.67,334.4
109.94234,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,352.02,0,468.6,0,314.24,0,0,0,0,0,0,17,11079.81,11180.98,96.54,89.72,8605.6,8862.39,1.02,0.83,0.89,335513.44,318011.63,420259.34,14678.58,0.66,53.17,2353.17,334.4
109.95901,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,352.08,0,468.65,0,314.28,0,0,0,0,0,0,17,11087.04,11196.92,96.4,89.62,8607.1,8863.98,1.01,0.83,0.89,335573.41,318067.56,420328.19,14691.3,0.66,53.22,2354.67,334.4
109.97568,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,352.11,0,468.8,0,314.44,0,0,0,0,0,0,17,11093.84,11209.79,96.3,89.64,8608.56,8865.52,0.99,0.83,0.89,335633.34,318123.38,420396.22,14702.3,0.66,53.27,2356.16,334.4
109.99235,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,352.14,0,468.93,0,314.57,0,0,0,0,0,0,17,11103.16,11213.32,96.22,89.7,8609.83,8866.87,0.98,0.83,0.89,335693.25,318179.31,420463.19,14708.98,0.66,53.33,2357.65,334.4
110.00902,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,352.24,0,468.98,0,314.62,0,0,0,0,0,0,17,11108.38,11224.32,96.12,89.68,8611.32,8868.45,0.97,0.83,0.89,335753.13,318235.31,420529.22,14715.4,0.66,53.38,2359.15,334.4
110.02569,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,352.33,0,469.02,0,314.66,0,0,0,0,0,0,17,11105.43,11223.15,96.02,89.6,8612.78,8870,0.98,0.84,0.89,335812.94,318291.5,420594.81,14721.2,0.66,53.43,2360.64,334.4
110.04236,8/5/19 10:36,0,0,0,0,0,1,0,1.51,0,1.5,0,0,0,0,0,352.36,0,469.18,0,314.81,0,0,0,0,0,0,17,11112.23,11218.16,95.94,89.61,8614.05,8871.34,0.99,0.85,0.89,335872.66,318348.03,420660.41,14722.73,0.66,53.49,2362.14,334.4
110.05903,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.51,0,0,0,0,0,352.4,0,469.31,0,314.94,0,0,0,0,0,0,17,11113.7,11221.27,95.87,89.76,8615.54,8872.93,1.01,0.85,0.89,335932.53,318404.84,420726.88,14725.52,0.66,53.54,2363.63,334.4
110.0757,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,352.46,0,469.36,0,314.99,0,0,0,0,0,0,17,11106.93,11209.89,95.79,89.86,8616.99,8874.48,1.04,0.85,0.89,335992.28,318461.72,420794.94,14725.56,0.66,53.59,2365.13,334.4
110.09237,8/5/19 10:36,0,0,0,0,0,1,0,1.5,0,1.5,0,0,0,0,0,352.56,0,469.4,0,315.04,0,0,0,0,0,0,17,11106.98,11194.25,95.75,89.9,8618.25,8875.82,1.05,0.86,0.89,336052.13,318518.88,420864.56,14714.33,0.66,53.65,2366.63,334.4
110.10904,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,352.61,0,469.5,0,315.14,0,0,0,0,0,0,17,11100.21,11174.04,95.69,89.92,8619.73,8877.41,1.07,0.86,0.9,336112.09,318576.25,420935.22,14711.91,0.66,53.7,2368.13,334.4
110.12571,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,352.65,0,469.59,0,315.23,0,0,0,0,0,0,17,11092.47,11166.66,95.63,89.88,8621.19,8878.96,1.07,0.86,0.9,336172.13,318633.72,421006.59,14706.18,0.66,53.76,2369.62,334.4
110.14238,8/5/19 10:36,0,0,0,0,0,1.01,0,1.49,0,1.5,0,0,0,0,0,352.71,0,469.69,0,315.33,0,0,0,0,0,0,17,11089.14,11160.19,95.57,89.83,8622.45,8880.31,1.07,0.85,0.9,336232.19,318690.97,421078.19,14698.77,0.66,53.81,2371.12,334.4
110.15905,8/5/19 10:36,0,0,0,0,0,1,0,1.49,0,1.5,0,0,0,0,0,352.77,0,469.78,0,315.42,0,0,0,0,0,0,17,11087.6,11157.65,95.52,89.8,8623.93,8881.9,1.06,0.86,0.9,336292.28,318748.13,421149.63,14697.56,0.66,53.87,2372.62,334.4
