Job Time (min),Dirty Rate (bpm),Pressure (psi),Slurry Total (bbls),Proppant Conc (ppg),Total Proppant (lbs),Friction Reducer (gpt)
7.550039999999999,33.99,9935.47,95.66,0.0,0.0,0.94
7.5667100000000005,34.15,9966.69,96.34,0.0,0.0,0.94
7.58338,34.33,9997.17,96.87,0.0,0.0,0.99
7.600039999999999,34.34,10029.97,97.38,0.0,0.0,0.99
7.61671,34.24,10041.65,98.06,0.0,0.0,1.0
7.633380000000001,34.41,10044.34,98.58,0.0,0.0,1.0
7.65005,34.24,10053.22,99.1,0.0,0.0,1.01
7.666710000000001,34.51,10046.85,99.8,0.0,0.0,1.01
7.6833800000000005,34.43,10041.94,100.31,0.0,0.0,0.98
7.70005,34.17,10053.18,100.82,0.0,0.0,0.98
7.716710000000001,34.35,10064.38,101.52,0.0,0.0,0.99
7.73338,34.3,10086.92,102.04,0.0,0.0,0.99
7.75005,34.3,10099.61,102.55,0.0,0.0,0.99
7.766710000000001,34.2,10150.66,103.24,0.0,0.0,0.99
7.78338,34.54,10161.17,103.76,0.0,0.0,0.97
7.80005,35.32,10214.98,104.3,0.0,0.0,0.97
7.8167100000000005,35.97,10259.51,105.01,0.0,0.0,0.93
7.83338,36.28,10281.54,105.56,0.0,0.0,0.93
7.85005,36.83,10334.78,106.13,0.0,0.0,0.96
7.86671,37.3,10357.16,106.87,0.0,0.0,0.96
7.883380000000001,37.27,10413.82,107.43,0.0,0.0,0.96
7.90005,37.45,10428.78,108.0,0.0,0.0,0.96
7.91672,37.53,10457.69,108.76,0.0,0.0,1.01
7.9333800000000005,37.61,10478.75,109.32,0.0,0.0,1.01
7.95005,37.89,10490.57,109.89,0.0,0.0,1.0
7.96672,37.42,10534.23,110.63,0.0,0.0,1.0
7.98338,37.64,10561.09,111.21,0.0,0.0,0.97
8.00005,38.47,10599.86,111.79,0.0,0.0,0.97
8.01672,38.75,10665.17,112.56,0.0,0.0,0.97
8.033380000000001,39.33,10705.72,113.16,0.0,0.0,0.97
8.05005,39.8,10739.42,113.77,0.0,0.0,0.94
8.06672,40.05,10786.29,114.57,0.0,0.0,0.94
8.08338,40.21,10834.61,115.17,0.0,0.0,0.96
8.10005,40.3,10863.46,115.78,0.0,0.0,0.96
8.116710000000001,40.6,10874.14,116.6,0.0,0.0,0.98
8.13338,40.67,10922.15,117.21,0.0,0.0,0.98
8.15005,40.46,10951.96,117.82,0.0,0.0,0.99
8.16671,40.74,10950.42,118.63,0.0,0.0,0.99
8.18338,40.97,10969.48,119.26,0.0,0.0,0.99
8.20005,40.79,10951.7,119.87,0.0,0.0,0.99
8.21671,40.84,10969.31,120.68,0.0,0.0,0.99
8.23338,41.05,10937.91,121.3,0.0,0.0,0.99
8.25005,40.53,10943.86,121.92,0.0,0.0,1.01
8.26671,40.42,10969.86,122.73,0.0,0.0,1.01
8.283380000000001,40.61,10983.54,123.33,0.0,0.0,1.0
8.30005,40.89,10994.36,123.95,0.0,0.0,1.0
8.31671,40.55,10990.86,124.77,0.0,0.0,0.99
8.33338,40.6,11023.96,125.38,0.0,0.0,0.99
8.35004,40.71,11038.29,125.99,0.0,0.0,1.0
8.366710000000001,40.58,11017.57,126.8,0.0,0.0,1.0
8.38338,40.4,11003.81,127.41,0.0,0.0,1.01
8.400039999999999,40.46,10999.06,128.02,0.0,0.0,1.01
8.41671,40.49,11014.92,128.83,0.0,0.0,1.01
8.43338,40.37,11002.62,129.44,0.0,0.0,1.01
8.45004,40.63,11015.46,130.06,0.0,0.0,1.0
8.46671,41.05,11018.15,130.88,0.0,0.0,1.0
8.48338,40.89,11054.41,131.49,0.0,0.0,0.99
8.50004,40.89,11073.25,132.11,0.0,0.0,0.99
8.51671,41.23,11079.88,132.94,0.0,0.0,0.99
8.53337,41.18,11111.1,133.56,0.0,0.0,0.99
8.55004,41.18,11097.83,134.18,0.0,0.0,1.0
8.56671,40.97,11096.34,135.0,0.0,0.0,1.0
8.58337,41.13,11085.22,135.62,0.0,0.0,1.0
8.60004,41.23,11098.45,136.25,0.0,0.0,1.0
8.616710000000001,41.18,11103.0,137.06,0.0,0.0,1.0
8.63337,41.26,11123.04,137.69,0.0,0.0,1.0
8.650039999999999,41.44,11105.94,138.32,0.0,0.0,1.0
8.66671,41.7,11122.53,139.15,0.0,0.0,1.0
8.68337,41.85,11113.19,139.78,0.0,0.0,0.99
8.70004,41.78,11130.44,140.41,0.0,0.0,0.99
8.71671,41.46,11133.58,141.25,0.0,0.0,1.0
8.733369999999999,41.65,11140.08,141.87,0.0,0.0,1.0
8.75004,41.75,11150.4,142.5,0.0,0.0,1.0
8.7667,41.59,11166.7,143.33,0.0,0.0,1.0
8.78337,41.62,11171.06,143.97,0.0,0.0,1.0
8.80004,41.57,11154.6,144.59,0.0,0.0,1.0
8.8167,41.62,11139.32,145.42,0.0,0.0,1.02
8.83337,41.39,11133.69,146.04,0.0,0.0,1.02
8.85004,41.54,11154.93,146.67,0.0,0.0,1.01
8.8667,41.65,11154.76,147.51,0.0,0.0,1.01
8.88337,41.36,11155.13,148.13,0.0,0.0,1.0
8.900039999999999,41.52,11160.17,148.75,0.0,0.0,1.0
8.9167,41.46,11163.02,149.59,0.0,0.0,0.97
8.93337,41.52,11143.34,150.21,0.0,0.0,0.97
8.95004,41.39,11138.86,150.83,0.0,0.0,0.98
8.9667,41.25,11145.82,151.66,0.0,0.0,0.98
8.983369999999999,41.19,11147.47,152.28,0.0,0.0,1.0
9.00003,41.25,11118.79,152.9,0.0,0.0,1.0
9.0167,41.61,11116.83,153.73,0.0,0.0,1.0
9.03337,41.46,11112.87,154.36,0.0,0.0,1.0
9.05003,41.44,11115.16,154.99,0.0,0.0,1.0
9.0667,41.58,11117.69,155.82,0.0,0.0,1.0
9.08337,41.66,11129.72,156.45,0.0,0.0,1.0
9.10003,41.85,11107.76,157.08,0.0,0.0,1.0
9.1167,41.59,11091.46,157.92,0.0,0.0,1.01
9.13337,41.57,11083.11,158.55,0.0,0.0,1.01
9.150030000000001,41.72,11079.22,159.17,0.0,0.0,1.0
9.1667,41.7,11100.34,160.0,0.0,0.0,1.0
9.18336,41.72,11105.05,160.64,0.0,0.0,1.0
9.20003,41.7,11096.14,161.27,0.0,0.0,1.0
9.2167,41.75,11091.96,162.1,0.0,0.0,0.99
9.233360000000001,41.65,11093.11,162.73,0.0,0.0,0.99
9.25003,41.66,11075.38,163.36,0.0,0.0,1.0
9.2667,41.63,11081.17,164.19,0.0,0.0,1.0
9.28336,41.5,11081.02,164.81,0.0,0.0,1.0
9.30003,41.52,11060.76,165.44,0.0,0.0,1.0
9.3167,41.62,11055.08,166.28,0.0,0.0,0.99
9.33336,41.75,11064.04,166.91,0.0,0.0,0.99
9.35003,41.62,11066.38,167.53,0.0,0.0,1.01
9.3667,41.85,11061.86,168.37,0.0,0.0,1.01
9.38336,41.8,11076.34,169.01,0.0,0.0,1.0
9.400030000000001,41.54,11091.66,169.63,0.0,0.0,1.0
9.41669,41.7,11074.18,170.46,0.0,0.0,1.0
9.43336,41.62,11061.93,171.09,0.0,0.0,1.0
9.45003,41.44,11035.63,171.72,0.0,0.0,1.01
9.46669,41.78,11041.62,172.56,0.0,0.0,1.01
9.483360000000001,41.65,11018.58,173.18,0.0,0.0,1.01
9.50003,41.57,11015.44,173.8,0.0,0.0,1.01
9.516689999999999,41.85,11009.88,174.65,0.0,0.0,1.0
9.53336,41.8,11022.98,175.28,0.0,0.0,1.0
9.55003,41.67,11003.56,175.9,0.0,0.0,1.0
9.56669,41.67,10992.69,176.73,0.0,0.0,1.0
9.58336,41.54,11004.21,177.37,0.0,0.0,1.0
9.60003,41.72,11006.9,178.0,0.0,0.0,1.0
9.61669,42.14,11010.64,178.84,0.0,0.0,1.0
9.63336,41.93,11000.67,179.47,0.0,0.0,1.0
9.65002,41.98,10996.19,180.11,0.0,0.0,0.99
9.66669,41.91,10985.13,180.95,0.0,0.0,0.99
9.68336,42.09,10985.15,181.58,0.0,0.0,1.0
9.70002,41.88,10988.52,182.21,0.0,0.0,1.0
9.71669,41.85,10999.8,183.05,0.0,0.0,1.0
9.733360000000001,41.98,10987.43,183.68,0.0,0.0,1.0
9.75002,41.72,10984.45,184.3,0.0,0.0,1.01
9.766689999999999,41.67,10984.68,185.14,0.0,0.0,1.01
9.78336,41.72,10970.56,185.78,0.0,0.0,1.0
9.80002,41.72,10977.18,186.4,0.0,0.0,1.0
9.81669,41.98,10986.13,187.24,0.0,0.0,0.99
9.83335,42.21,11004.85,187.87,0.0,0.0,0.99
9.850019999999999,42.07,11016.81,188.51,0.0,0.0,0.99
9.86669,42.51,11027.42,189.36,0.0,0.0,0.99
9.88335,43.05,11057.02,190.01,0.0,0.0,0.98
9.90002,43.16,11048.8,190.66,0.0,0.0,0.98
9.91669,43.7,11095.83,191.54,0.0,0.0,0.97
9.93335,43.91,11106.42,192.2,0.0,0.0,0.97
9.95002,43.5,11142.1,192.85,0.0,0.0,0.99
9.96669,43.54,11152.34,193.72,0.0,0.0,0.99
9.98335,43.6,11131.78,194.39,0.0,0.0,0.99
10.00002,43.64,11128.21,195.05,0.0,0.0,0.99
10.016689999999999,43.36,11124.82,195.91,0.0,0.0,0.99
10.03335,43.55,11157.45,196.57,0.0,0.0,0.99
10.05002,43.57,11157.32,197.23,0.0,0.0,1.0
10.06668,43.61,11194.87,198.11,0.0,0.0,1.0
10.08335,43.72,11207.15,198.76,0.0,0.0,0.99
10.100019999999999,43.83,11203.5,199.42,0.0,0.0,0.99
10.11668,44.56,11217.5,200.32,0.0,0.0,0.98
10.13335,45.14,11241.68,201.0,0.0,0.0,0.98
10.15002,45.08,11277.49,201.68,0.0,0.0,0.98
10.16668,45.11,11285.48,202.58,0.0,0.0,0.98
10.18335,45.32,11327.83,203.27,0.0,0.0,0.98
10.20002,45.37,11318.59,203.95,0.0,0.0,0.98
10.21668,45.47,11342.18,204.86,0.0,0.0,1.0
10.23335,45.58,11345.16,205.55,0.0,0.0,1.0
10.25002,45.68,11373.46,206.24,0.0,0.0,1.0
10.266680000000001,46.13,11357.26,207.17,0.0,0.0,1.0
10.28335,46.07,11354.12,207.85,0.0,0.0,0.99
10.30001,45.66,11351.43,208.54,0.0,0.0,0.99
10.31668,45.68,11367.21,209.46,0.0,0.0,1.01
10.33335,45.83,11368.56,210.15,0.0,0.0,1.01
10.350010000000001,45.7,11392.39,210.83,0.0,0.0,0.99
10.36668,45.77,11396.91,211.74,0.0,0.0,0.99
10.38335,45.8,11420.48,212.43,0.0,0.0,0.98
10.40001,46.21,11432.61,213.13,0.0,0.0,0.98
10.41668,46.18,11420.59,214.06,0.0,0.0,0.99
10.43335,45.83,11443.69,214.75,0.0,0.0,0.99
10.45001,46.1,11452.04,215.45,0.0,0.0,1.0
10.46668,46.59,11474.69,216.39,0.0,0.0,1.0
10.48335,46.75,11486.06,217.09,0.0,0.0,0.99
10.500010000000001,46.91,11481.0,217.79,0.0,0.0,0.99
10.516680000000001,47.14,11490.08,218.74,0.0,0.0,0.99
10.533339999999999,47.09,11487.34,219.45,0.0,0.0,0.99
10.55001,47.06,11480.04,220.15,0.0,0.0,1.0
10.56668,46.99,11482.64,221.1,0.0,0.0,1.0
10.58334,47.19,11472.74,221.81,0.0,0.0,1.0
10.600010000000001,47.12,11473.29,222.52,0.0,0.0,1.0
10.61668,46.88,11452.61,223.45,0.0,0.0,1.0
10.633339999999999,47.04,11464.62,224.17,0.0,0.0,1.0
10.65001,47.01,11447.2,224.88,0.0,0.0,0.99
10.66668,46.93,11447.07,225.82,0.0,0.0,0.99
10.68334,46.78,11458.28,226.52,0.0,0.0,1.0
10.70001,46.72,11450.69,227.22,0.0,0.0,1.0
10.71667,46.72,11439.78,228.17,0.0,0.0,1.0
10.73334,46.7,11415.04,228.87,0.0,0.0,1.0
10.750010000000001,46.99,11409.12,229.57,0.0,0.0,1.0
10.76667,46.65,11397.55,230.5,0.0,0.0,1.0
10.783339999999999,46.46,11386.03,231.21,0.0,0.0,1.01
10.80001,46.57,11389.41,231.91,0.0,0.0,1.01
10.81667,46.42,11382.59,232.84,0.0,0.0,1.0
10.83334,46.61,11368.95,233.54,0.0,0.0,1.0
10.850010000000001,46.8,11348.46,234.25,0.0,0.0,1.0
10.86667,46.96,11352.96,235.2,0.0,0.0,1.0
10.883339999999999,47.04,11362.34,235.9,0.0,0.0,1.0
10.90001,46.78,11364.82,236.6,0.0,0.0,1.0
10.91667,46.86,11356.28,237.55,0.0,0.0,0.99
10.93334,46.96,11341.6,238.25,0.0,0.0,0.99
10.95,46.86,11328.26,238.95,0.0,0.0,1.0
10.96667,46.91,11322.4,239.89,0.0,0.0,1.0
10.98334,47.09,11326.21,240.61,0.0,0.0,0.99
11.0,46.8,11338.36,241.31,0.0,0.0,0.99
11.01667,46.67,11349.76,242.24,0.0,0.0,1.01
11.033339999999999,46.99,11339.51,242.95,0.0,0.0,1.01
11.05,47.05,11334.79,243.66,0.0,0.0,1.0
11.06667,46.7,11345.33,244.6,0.0,0.0,1.0
11.08334,46.78,11321.89,245.3,0.0,0.0,1.0
11.1,46.83,11321.33,246.0,0.0,0.0,1.0
11.11667,47.09,11309.17,246.96,0.0,0.0,1.0
11.133339999999999,47.14,11307.9,247.66,0.0,0.0,1.0
11.15,47.06,11310.07,248.37,0.0,0.0,1.0
11.16667,47.01,11298.62,249.31,0.0,0.0,1.0
11.18333,47.06,11274.44,250.02,0.0,0.0,1.01
11.2,47.04,11270.13,250.73,0.0,0.0,1.01
11.21667,47.12,11272.72,251.67,0.0,0.0,1.0
11.23333,47.04,11292.4,252.38,0.0,0.0,1.0
11.25,47.01,11292.09,253.09,0.0,0.0,1.0
11.26667,47.01,11306.86,254.04,0.0,0.0,1.0
11.28333,46.99,11285.52,254.74,0.0,0.0,1.0
11.3,46.78,11256.38,255.44,0.0,0.0,1.0
11.31667,46.96,11268.69,256.39,0.0,0.0,0.99
11.33333,47.09,11232.45,257.1,0.0,0.0,0.99
11.35,46.91,11230.84,257.8,0.0,0.0,1.01
11.366660000000001,46.96,11211.45,258.74,0.0,0.0,1.01
11.38333,46.91,11230.23,259.45,0.0,0.0,1.0
11.4,46.72,11216.1,260.15,0.0,0.0,1.0
11.41666,46.86,11220.43,261.09,0.0,0.0,1.01
11.43333,46.88,11233.14,261.79,0.0,0.0,1.01
11.45,46.96,11196.83,262.51,0.0,0.0,1.01
11.466660000000001,46.91,11193.8,263.45,0.0,0.0,1.01
11.48333,46.8,11182.05,264.14,0.0,0.0,1.01
11.5,46.67,11186.62,264.85,0.0,0.0,1.01
11.51666,46.8,11187.91,265.79,0.0,0.0,1.0
11.53333,46.88,11165.87,266.5,0.0,0.0,1.0
11.55,46.93,11165.31,267.2,0.0,0.0,0.99
11.56666,46.78,11132.17,268.14,0.0,0.0,0.99
11.58333,46.99,11149.39,268.85,0.0,0.0,1.0
11.59999,47.01,11149.75,269.56,0.0,0.0,1.0
11.616660000000001,46.67,11158.52,270.49,0.0,0.0,1.0
11.63333,46.8,11146.89,271.19,0.0,0.0,1.0
11.649989999999999,46.88,11146.2,271.9,0.0,0.0,1.0
11.66666,47.01,11136.03,272.85,0.0,0.0,1.0
11.68333,47.06,11151.1,273.55,0.0,0.0,0.99
11.69999,46.91,11137.52,274.26,0.0,0.0,0.99
11.716660000000001,46.75,11136.87,275.19,0.0,0.0,0.99
11.73333,46.88,11108.92,275.9,0.0,0.0,0.99
11.749989999999999,46.9,11090.82,276.6,0.0,0.0,1.0
11.76666,46.89,11057.96,277.54,0.0,0.0,1.0
11.78333,46.93,11057.78,278.26,0.0,0.0,1.01
11.79999,46.38,11094.55,278.95,0.0,0.0,1.01
11.81666,46.33,11086.44,279.87,0.0,0.0,1.01
11.83332,46.66,11104.79,280.57,0.0,0.0,1.01
11.84999,47.05,11121.54,281.29,0.0,0.0,0.98
11.866660000000001,47.79,11147.51,282.25,0.0,0.0,0.98
11.88332,48.26,11174.05,282.97,0.0,0.0,0.97
11.899989999999999,48.65,11199.69,283.7,0.0,0.0,0.97
11.91666,48.91,11228.34,284.69,0.0,0.0,0.97
11.93332,48.94,11221.16,285.43,0.0,0.0,0.97
11.94999,48.96,11226.63,286.16,0.0,0.0,0.98
11.966660000000001,48.89,11241.77,287.14,0.0,0.0,0.98
11.983319999999999,48.91,11237.05,287.88,0.0,0.0,1.01
11.999989999999999,48.78,11235.42,288.62,0.0,0.0,1.01
12.01665,49.02,11217.19,289.59,0.0,0.0,0.99
12.03332,48.99,11230.71,290.33,0.0,0.0,0.99
12.04999,48.73,11216.21,291.07,0.0,0.0,1.0
12.06665,48.73,11220.72,292.05,0.0,0.0,1.0
12.08332,48.91,11208.46,292.78,0.0,0.0,1.0
12.09999,48.91,11205.1,293.51,0.0,0.0,1.0
12.11665,48.73,11178.25,294.5,0.0,0.0,1.0
12.13332,48.83,11170.47,295.23,0.0,0.0,1.0
12.149989999999999,48.96,11181.78,295.96,0.0,0.0,1.0
12.16665,49.02,11167.29,296.95,0.0,0.0,1.0
12.18332,49.15,11162.86,297.69,0.0,0.0,0.98
12.19999,49.04,11159.29,298.43,0.0,0.0,0.98
12.21665,48.91,11164.96,299.4,0.0,0.0,0.99
12.233319999999999,48.81,11152.73,300.14,0.0,0.0,0.99
12.24998,48.96,11151.61,300.88,0.0,0.0,1.01
12.26665,49.17,11131.56,301.87,0.0,0.0,1.01
12.28332,48.96,11121.39,302.6,0.0,0.0,1.01
12.29998,48.76,11125.83,303.33,0.0,0.0,1.01
12.31665,48.73,11122.87,304.31,0.0,0.0,1.01
12.33332,48.96,11111.95,305.05,0.0,0.0,1.01
12.34998,49.28,11096.35,305.79,0.0,0.0,1.0
12.36665,49.12,11106.79,306.77,0.0,0.0,1.0
12.38332,48.96,11098.2,307.52,0.0,0.0,0.99
12.399980000000001,48.91,11108.48,308.25,0.0,0.0,0.99
12.41665,49.02,11088.24,309.23,0.0,0.0,1.0
12.43332,49.15,11097.81,309.97,0.0,0.0,1.0
12.44998,49.05,11087.63,310.71,0.0,0.0,1.0
12.46665,48.67,11078.72,311.68,0.0,0.0,1.0
12.483310000000001,48.88,11069.38,312.42,0.0,0.0,0.99
12.49998,48.81,11079.18,313.15,0.0,0.0,0.99
12.51665,48.92,11069.63,314.14,0.0,0.0,1.0
12.53331,49.12,11052.29,314.88,0.0,0.0,1.0
12.54998,48.89,11076.51,315.61,0.0,0.0,1.0
12.56665,48.88,11044.59,316.59,0.0,0.0,1.0
12.58331,48.94,11028.49,317.33,0.0,0.0,1.01
12.59998,49.04,11031.75,318.07,0.0,0.0,1.01
12.61665,49.02,11034.09,319.05,0.0,0.0,1.0
12.63331,48.89,11028.41,319.78,0.0,0.0,1.0
12.649980000000001,49.07,11011.27,320.53,0.0,0.0,1.01
12.66665,49.3,11024.72,321.52,0.0,0.0,1.01
12.68331,49.1,11006.14,322.25,0.0,0.0,1.0
12.69998,48.83,11001.21,322.98,0.0,0.0,1.0
12.71664,49.08,10994.86,323.97,0.0,0.0,0.99
12.733310000000001,49.25,10974.19,324.72,0.0,0.0,0.99
12.74998,49.12,10997.24,325.45,0.0,0.0,1.0
12.766639999999999,49.08,10955.29,326.43,0.0,0.0,1.0
12.78331,48.76,10951.18,327.16,0.0,0.0,1.0
12.79998,48.86,10941.4,327.9,0.0,0.0,1.0
12.81664,49.07,10949.1,328.88,0.0,0.0,1.0
12.83331,48.97,10935.7,329.62,0.0,0.0,1.0
12.84998,49.04,10930.46,330.36,0.0,0.0,1.0
12.86664,49.04,10930.31,331.35,0.0,0.0,1.0
12.88331,49.22,10919.69,332.08,0.0,0.0,1.01
12.89997,49.36,10904.67,332.83,0.0,0.0,1.01
12.91664,49.36,10885.64,333.82,0.0,0.0,1.0
12.93331,49.28,10879.7,334.56,0.0,0.0,1.0
12.94997,49.02,10908.29,335.29,0.0,0.0,1.01
12.96664,48.94,10915.87,336.28,0.0,0.0,1.01
12.983310000000001,48.91,10883.09,337.02,0.0,0.0,1.0
12.99997,48.78,10902.86,337.75,0.0,0.0,1.0
13.016639999999999,49.17,10861.67,338.73,0.0,0.0,0.99
13.03331,49.2,10834.33,339.47,0.0,0.0,0.99
13.04997,49.02,10816.85,340.21,0.0,0.0,0.99
13.06664,49.02,10822.95,341.2,0.0,0.0,0.99
13.08331,48.73,10819.4,341.93,0.0,0.0,1.01
13.099969999999999,48.89,10797.0,342.66,0.0,0.0,1.01
13.11664,49.12,10790.91,343.65,0.0,0.0,1.0
13.1333,49.25,10780.06,344.4,0.0,0.0,1.0
13.149970000000001,49.17,10780.23,345.13,0.0,0.0,1.0
13.16664,49.12,10760.86,346.11,0.0,0.0,1.0
13.1833,49.07,10771.45,346.86,0.0,0.0,1.0
13.19997,49.25,10770.5,347.6,0.0,0.0,1.0
13.21664,49.07,10753.73,348.58,0.0,0.0,1.0
13.2333,49.28,10762.82,349.32,0.0,0.0,1.0
13.249970000000001,49.33,10747.14,350.07,0.0,0.0,1.01
13.266639999999999,49.25,10755.58,351.06,0.0,0.0,1.01
13.2833,49.28,10717.81,351.8,0.0,0.0,1.01
13.299970000000002,49.02,10739.45,352.53,0.0,0.0,1.01
13.31664,49.15,10736.41,353.52,0.0,0.0,1.0
13.3333,49.41,10715.19,354.27,0.0,0.0,1.0
13.34997,49.25,10723.08,355.0,0.0,0.0,1.0
13.366629999999999,49.04,10699.63,355.98,0.0,0.0,1.0
13.3833,49.07,10703.23,356.73,0.0,0.0,0.99
13.399970000000001,49.17,10656.1,357.47,0.0,0.0,0.99
13.41663,49.36,10669.9,358.45,0.0,0.0,0.98
13.4333,49.02,10676.39,359.19,0.0,0.0,0.98
13.44997,48.96,10672.48,359.93,0.0,0.0,1.0
13.466629999999999,49.2,10701.9,360.92,0.0,0.0,1.0
13.4833,49.07,10677.72,361.65,0.0,0.0,0.99
13.499970000000001,48.81,10677.27,362.39,0.0,0.0,0.99
13.51663,49.28,10680.49,363.38,0.0,0.0,1.0
13.5333,49.36,10639.99,364.12,0.0,0.0,1.0
13.54996,49.15,10639.9,364.86,0.0,0.0,1.0
13.566629999999998,49.13,10632.27,365.84,0.0,0.0,1.0
13.5833,49.09,10636.69,366.59,0.0,0.0,1.0
13.599960000000001,49.25,10622.63,367.33,0.0,0.0,1.0
13.616629999999999,48.99,10605.63,368.31,0.0,0.0,1.01
13.6333,48.96,10615.1,369.04,0.0,0.0,1.01
13.64996,49.17,10604.62,369.79,0.0,0.0,0.02
13.66663,48.99,10600.7,370.77,0.0,0.0,0.02
13.6833,49.12,10593.19,371.51,0.0,0.0,1.24
13.69996,49.33,10593.18,372.25,0.0,0.0,1.24
13.716629999999999,49.14,10561.43,373.24,0.0,0.0,1.13
13.7333,48.99,10564.81,373.98,0.0,0.0,1.12
13.74996,48.93,10564.82,374.71,0.0,0.0,1.06
13.76663,49.13,10538.95,375.69,0.0,0.0,1.06
13.78329,49.12,10536.81,376.44,0.0,0.0,1.04
13.79996,49.25,10536.8,377.18,0.0,0.0,1.04
13.816629999999998,49.54,10510.83,378.17,0.0,0.0,1.0
13.83329,49.51,10495.61,378.92,0.0,0.0,1.0
13.849960000000001,49.24,10492.86,379.66,0.0,0.0,1.01
13.866629999999999,49.01,10505.74,380.64,0.0,0.0,1.01
13.883289999999999,49.16,10503.04,381.38,0.0,0.0,1.01
13.89996,49.13,10518.01,382.12,0.0,0.0,1.01
13.91663,49.12,10479.92,383.11,0.0,0.0,1.02
13.93329,49.28,10493.35,383.85,0.0,0.0,1.02
13.94996,49.36,10473.78,384.59,0.0,0.0,1.0
13.966629999999999,49.2,10462.61,385.58,0.0,0.0,1.0
13.98329,48.87,10454.73,386.32,0.0,0.0,1.0
13.99996,48.84,10459.67,387.05,0.0,0.0,1.0
14.016620000000001,49.2,10456.53,388.03,0.0,0.0,1.0
14.03329,49.6,10454.11,388.78,0.0,0.0,1.0
14.04996,49.51,10458.95,389.53,0.0,0.0,1.0
14.06662,49.25,10442.15,390.52,0.0,0.0,1.0
14.08329,49.23,10433.25,391.26,0.0,0.0,0.99
14.099960000000001,49.23,10430.32,392.0,0.0,0.0,0.99
14.116620000000001,49.06,10432.47,392.98,0.0,0.0,0.99
14.133289999999999,48.82,10433.85,393.71,0.0,0.0,0.99
14.14996,48.95,10420.53,394.44,0.0,0.0,1.0
14.166620000000002,49.11,10415.43,395.43,0.0,0.0,1.0
14.18329,49.03,10408.7,396.17,0.0,0.0,1.0
14.19995,49.17,10388.0,396.91,0.0,0.0,1.0
14.21662,49.01,10378.43,397.89,0.0,0.0,1.01
14.23329,48.88,10379.33,398.63,0.0,0.0,1.01
14.24995,48.87,10390.02,399.37,0.0,0.0,1.01
14.266620000000001,49.19,10364.29,400.36,0.0,0.0,1.01
14.28329,49.08,10362.98,401.09,0.0,0.0,1.0
14.29995,49.07,10360.45,401.83,0.0,0.0,1.0
14.31662,49.67,10358.05,402.83,0.0,0.0,1.0
14.33329,49.56,10349.04,403.58,0.0,0.0,1.0
14.34995,49.49,10346.16,404.32,0.0,0.0,0.99
14.366620000000001,49.59,10326.47,405.31,0.0,0.0,0.99
14.383289999999999,49.17,10338.63,406.06,0.0,0.0,1.0
14.39995,48.99,10306.97,406.8,0.0,0.0,1.0
14.416620000000002,49.25,10303.98,407.78,0.0,0.0,0.99
14.433279999999998,49.51,10306.43,408.52,0.0,0.0,0.99
14.44995,49.36,10290.07,409.27,0.0,0.0,1.0
14.46662,49.07,10268.89,410.26,0.0,0.0,1.0
14.483279999999999,49.28,10257.03,410.99,0.0,0.0,1.0
14.49995,49.61,10260.21,411.74,0.0,0.0,1.0
14.516620000000001,49.56,10237.59,412.74,0.0,0.0,1.0
14.53328,49.15,10234.18,413.48,0.0,0.0,1.0
14.54995,49.2,10221.49,414.21,0.0,0.0,1.01
14.56662,49.3,10206.62,415.2,0.0,0.0,1.01
14.583279999999998,49.38,10206.75,415.95,0.0,0.0,1.01
14.59995,49.17,10186.78,416.69,0.0,0.0,1.01
14.616620000000001,49.06,10201.0,417.67,0.0,0.0,1.01
14.63328,49.24,10191.33,418.41,0.0,0.0,1.01
14.64995,49.2,10193.18,419.16,0.0,0.0,1.0
14.66661,49.28,10170.97,420.15,0.0,0.0,1.0
14.683279999999998,49.2,10176.3,420.88,0.0,0.0,1.01
14.69995,49.04,10170.79,421.62,0.0,0.0,1.01
14.716610000000001,49.38,10155.46,422.61,0.0,0.0,1.0
14.733279999999999,49.2,10141.35,423.35,0.0,0.0,1.0
14.74995,49.15,10125.08,424.09,0.0,0.0,1.0
14.76661,49.15,10093.52,425.07,0.0,0.0,1.0
14.78328,49.33,10078.95,425.82,0.0,0.0,1.0
14.79995,49.33,10064.0,426.56,0.0,0.0,1.0
14.81661,49.12,10034.12,427.54,0.0,0.0,1.0
14.833279999999998,49.41,10020.46,428.29,0.0,0.0,1.0
14.84995,49.62,10012.34,429.04,0.0,0.0,0.99
14.866610000000001,49.62,10014.18,430.04,0.0,0.0,0.99
14.88328,49.54,9995.94,430.78,0.0,0.0,0.99
14.899939999999999,49.54,9976.25,431.52,0.0,0.0,0.99
14.91661,49.17,9973.39,432.51,0.0,0.0,1.0
14.933279999999998,49.2,9938.31,433.26,0.0,0.0,1.0
14.94994,49.38,9927.71,433.99,0.0,0.0,1.0
14.966610000000001,49.51,9907.51,434.98,0.0,0.0,1.0
14.983279999999999,49.62,9912.32,435.74,0.0,0.0,0.99
14.999939999999999,49.43,9893.0,436.48,0.0,0.0,0.99
15.01661,49.3,9873.83,437.46,0.0,0.0,1.0
15.03328,49.64,9881.1,438.21,0.0,0.0,1.0
15.04994,49.54,9849.09,438.96,0.0,0.0,1.0
15.06661,49.28,9858.84,439.95,0.0,0.0,1.0
15.08327,49.07,9845.48,440.68,0.0,0.0,1.0
